0	0.00829	0.01727	0.02051	0.00743	0.00666	0.17114
1	0.03497	0.04117	0.04281	0.03473	0.03356	1.09283
2	0.04065	0.04088	0.04111	0.04061	0.04056	2.10247
3	0.04067	0.04069	0.04081	0.04067	0.04066	2.64215
4	0.04067	0.04067	0.04077	0.04067	0.04067	2.99208
5	0.04067	0.04067	0.04075	0.04067	0.04067	3.22003
6	0.04067	0.04067	0.04074	0.04067	0.04067	3.36240
7	0.04067	0.04067	0.04073	0.04067	0.04067	3.44884
8	0.04067	0.04067	0.04073	0.04067	0.04067	3.47841
9	0.04067	0.04067	0.04072	0.04067	0.04067	3.47841
10	0.04067	0.04067	0.04071	0.04067	0.04067	3.47841
11	0.04067	0.04067	0.04071	0.04067	0.04067	3.47841
12	0.04067	0.04067	0.04070	0.04067	0.04067	3.47841
13	0.04067	0.04067	0.04070	0.04067	0.04067	3.47841
14	0.04067	0.04067	0.04069	0.04067	0.04067	3.47841
15	0.04067	0.04067	0.04069	0.04067	0.04067	3.47841
16	0.04067	0.04067	0.04068	0.04067	0.04067	3.47841
17	0.04067	0.04067	0.04068	0.04067	0.04067	3.47841
18	0.04067	0.04067	0.04068	0.04067	0.04067	3.47841
19	0.04067	0.04067	0.04068	0.04067	0.04067	3.47841
20	0.04067	0.04067	0.04067	0.04067	0.04067	3.47841
21	0.04067	0.04067	0.04067	0.04067	0.04067	3.47841
22	0.04067	0.04067	0.04067	0.04067	0.04067	3.47841
23	0.04067	0.04067	0.04067	0.04067	0.04067	3.47841
24	0.04067	0.04067	0.04067	0.04067	0.04067	3.47841
25	0.04067	0.04067	0.04067	0.04067	0.04067	3.47841
26	0.04067	0.04067	0.04067	0.04067	0.04067	3.47841
27	0.04067	0.04067	0.04067	0.04067	0.04067	3.40562
