0	0.02946	0.02139	0.02308	0.03482	0.02978	0.20152
1	0.04767	0.04323	0.04234	0.04781	0.04862	1.44937
2	0.04140	0.04093	0.04089	0.04141	0.04148	2.23541
3	0.04075	0.04069	0.04065	0.04075	0.04075	2.74903
4	0.04068	0.04067	0.04062	0.04068	0.04068	3.07024
5	0.04067	0.04067	0.04062	0.04067	0.04067	3.27153
6	0.04067	0.04067	0.04062	0.04067	0.04067	3.39489
7	0.04067	0.04067	0.04063	0.04067	0.04067	3.46946
8	0.04067	0.04067	0.04063	0.04067	0.04067	3.49036
9	0.04067	0.04067	0.04064	0.04067	0.04067	3.49036
10	0.04067	0.04067	0.04064	0.04067	0.04067	3.49036
11	0.04067	0.04067	0.04064	0.04067	0.04067	3.49036
12	0.04067	0.04067	0.04065	0.04067	0.04067	3.49036
13	0.04067	0.04067	0.04065	0.04067	0.04067	3.49036
14	0.04067	0.04067	0.04065	0.04067	0.04067	3.49036
15	0.04067	0.04067	0.04066	0.04067	0.04067	3.49036
16	0.04067	0.04067	0.04066	0.04067	0.04067	3.49036
17	0.04067	0.04067	0.04066	0.04067	0.04067	3.49036
18	0.04067	0.04067	0.04066	0.04067	0.04067	3.49036
19	0.04067	0.04067	0.04066	0.04067	0.04067	3.49036
20	0.04067	0.04067	0.04066	0.04067	0.04067	3.49036
21	0.04067	0.04067	0.04066	0.04067	0.04067	3.49036
22	0.04067	0.04067	0.04066	0.04067	0.04067	3.49036
23	0.04067	0.04067	0.04067	0.04067	0.04067	3.49036
24	0.04067	0.04067	0.04067	0.04067	0.04067	3.49036
25	0.04067	0.04067	0.04067	0.04067	0.04067	3.49036
26	0.04067	0.04067	0.04067	0.04067	0.04067	3.49036
27	0.04067	0.04067	0.04067	0.04067	0.04067	3.41733
